date,close
1/30/1981,129.5500030517578
2/2/1981,126.91000366210938
2/3/1981,128.4600067138672
2/4/1981,128.58999633789062
2/5/1981,129.6300048828125
2/6/1981,130.60000610351562
2/9/1981,129.27000427246094
2/10/1981,129.24000549316406
2/11/1981,128.24000549316406
2/12/1981,127.4800033569336
2/13/1981,126.9800033569336
2/17/1981,127.80999755859375
2/18/1981,128.47999572753906
2/19/1981,126.61000061035156
2/20/1981,126.58000183105469
2/23/1981,127.3499984741211
2/24/1981,127.38999938964844
2/25/1981,128.52000427246094
2/26/1981,130.10000610351562
2/27/1981,131.27000427246094
3/2/1981,132.00999450683594
3/3/1981,130.55999755859375
3/4/1981,130.86000061035156
3/5/1981,129.92999267578125
3/6/1981,129.85000610351562
3/9/1981,131.1199951171875
3/10/1981,130.4600067138672
3/11/1981,129.9499969482422
3/12/1981,133.19000244140625
3/13/1981,133.11000061035156
3/16/1981,134.67999267578125
3/17/1981,133.9199981689453
3/18/1981,134.22000122070312
3/19/1981,133.4600067138672
3/20/1981,134.0800018310547
3/23/1981,135.69000244140625
3/24/1981,134.6699981689453
3/25/1981,137.11000061035156
3/26/1981,136.27000427246094
3/27/1981,134.64999389648438
3/30/1981,134.27999877929688
3/31/1981,136
4/1/1981,136.57000732421875
4/2/1981,136.32000732421875
4/3/1981,135.49000549316406
4/6/1981,133.92999267578125
4/7/1981,133.91000366210938
4/8/1981,134.30999755859375
4/9/1981,134.6699981689453
4/10/1981,134.50999450683594
4/13/1981,133.14999389648438
4/14/1981,132.67999267578125
4/15/1981,134.1699981689453
4/16/1981,134.6999969482422
4/20/1981,135.4499969482422
4/21/1981,134.22999572753906
4/22/1981,134.13999938964844
4/23/1981,133.94000244140625
4/24/1981,135.13999938964844
4/27/1981,135.47999572753906
4/28/1981,134.3300018310547
4/29/1981,133.0500030517578
4/30/1981,132.80999755859375
5/1/1981,132.72000122070312
5/4/1981,130.6699981689453
5/5/1981,130.32000732421875
5/6/1981,130.77999877929688
5/7/1981,131.6699981689453
5/8/1981,131.66000366210938
5/11/1981,129.7100067138672
5/12/1981,130.72000122070312
5/13/1981,130.5500030517578
5/14/1981,131.27999877929688
5/15/1981,132.1699981689453
5/18/1981,132.5399932861328
5/19/1981,132.08999633789062
5/20/1981,132
5/21/1981,131.75
5/22/1981,131.3300018310547
5/26/1981,132.77000427246094
5/27/1981,133.77000427246094
5/28/1981,133.4499969482422
5/29/1981,132.58999633789062
6/1/1981,132.41000366210938
6/2/1981,130.6199951171875
6/3/1981,130.7100067138672
6/4/1981,130.9600067138672
6/5/1981,132.22000122070312
6/8/1981,132.24000549316406
6/9/1981,131.97000122070312
6/10/1981,132.32000732421875
6/11/1981,133.75
6/12/1981,133.49000549316406
6/15/1981,133.61000061035156
6/16/1981,132.14999389648438
6/17/1981,133.32000732421875
6/18/1981,131.63999938964844
6/19/1981,132.27000427246094
6/22/1981,131.9499969482422
6/23/1981,133.35000610351562
6/24/1981,132.66000366210938
6/25/1981,132.80999755859375
6/26/1981,132.55999755859375
6/29/1981,131.88999938964844
6/30/1981,131.2100067138672
7/1/1981,129.77000427246094
7/2/1981,128.63999938964844
7/6/1981,127.37000274658203
7/7/1981,128.24000549316406
7/8/1981,128.32000732421875
7/9/1981,129.3000030517578
7/10/1981,129.3699951171875
7/13/1981,129.63999938964844
7/14/1981,129.64999389648438
7/15/1981,130.22999572753906
7/16/1981,130.33999633789062
7/17/1981,130.75999450683594
7/20/1981,128.72000122070312
7/21/1981,128.33999633789062
7/22/1981,127.12999725341797
7/23/1981,127.4000015258789
7/24/1981,128.4600067138672
7/27/1981,129.89999389648438
7/28/1981,129.13999938964844
7/29/1981,129.16000366210938
7/30/1981,130.00999450683594
7/31/1981,130.9199981689453
8/3/1981,130.47999572753906
8/4/1981,131.17999267578125
8/5/1981,132.6699981689453
8/6/1981,132.63999938964844
8/7/1981,131.75
8/10/1981,132.5399932861328
8/11/1981,133.85000610351562
8/12/1981,133.39999389648438
8/13/1981,133.50999450683594
8/14/1981,132.49000549316406
8/17/1981,131.22000122070312
8/18/1981,130.11000061035156
8/19/1981,130.49000549316406
8/20/1981,130.69000244140625
8/21/1981,129.22999572753906
8/24/1981,125.5
8/25/1981,125.12999725341797
8/26/1981,124.95999908447266
8/27/1981,123.51000213623047
8/28/1981,124.08000183105469
8/31/1981,122.79000091552734
9/1/1981,123.0199966430664
9/2/1981,123.48999786376953
9/3/1981,121.23999786376953
9/4/1981,120.06999969482422
9/8/1981,117.9800033569336
9/9/1981,118.4000015258789
9/10/1981,120.13999938964844
9/11/1981,121.61000061035156
9/14/1981,120.66000366210938
9/15/1981,119.7699966430664
9/16/1981,118.87000274658203
9/17/1981,117.1500015258789
9/18/1981,116.26000213623047
9/21/1981,117.23999786376953
9/22/1981,116.68000030517578
9/23/1981,115.6500015258789
9/24/1981,115.01000213623047
9/25/1981,112.7699966430664
9/28/1981,115.52999877929688
9/29/1981,115.94000244140625
9/30/1981,116.18000030517578
10/1/1981,117.08000183105469
10/2/1981,119.36000061035156
10/5/1981,119.51000213623047
10/6/1981,119.38999938964844
10/7/1981,121.30999755859375
10/8/1981,122.30999755859375
10/9/1981,121.44999694824219
10/12/1981,121.20999908447266
10/13/1981,120.77999877929688
10/14/1981,118.80000305175781
10/15/1981,119.70999908447266
10/16/1981,119.19000244140625
10/19/1981,118.9800033569336
10/20/1981,120.27999877929688
10/21/1981,120.0999984741211
10/22/1981,119.63999938964844
10/23/1981,118.5999984741211
10/26/1981,118.16000366210938
10/27/1981,119.29000091552734
10/28/1981,119.44999694824219
10/29/1981,119.05999755859375
10/30/1981,121.88999938964844
11/2/1981,124.19999694824219
11/3/1981,124.80000305175781
11/4/1981,124.73999786376953
11/5/1981,123.54000091552734
11/6/1981,122.66999816894531
11/9/1981,123.29000091552734
11/10/1981,122.69999694824219
11/11/1981,122.91999816894531
11/12/1981,123.19000244140625
11/13/1981,121.66999816894531
11/16/1981,120.23999786376953
11/17/1981,121.1500015258789
11/18/1981,120.26000213623047
11/19/1981,120.70999908447266
11/20/1981,121.70999908447266
11/23/1981,121.5999984741211
11/24/1981,123.51000213623047
11/25/1981,124.05000305175781
11/27/1981,125.08999633789062
11/30/1981,126.3499984741211
12/1/1981,126.0999984741211
12/2/1981,124.69000244140625
12/3/1981,125.12000274658203
12/4/1981,126.26000213623047
12/7/1981,125.19000244140625
12/8/1981,124.81999969482422
12/9/1981,125.4800033569336
12/10/1981,125.70999908447266
12/11/1981,124.93000030517578
12/14/1981,122.77999877929688
12/15/1981,122.98999786376953
12/16/1981,122.41999816894531
12/17/1981,123.12000274658203
12/18/1981,124
12/21/1981,123.33999633789062
12/22/1981,122.87999725341797
12/23/1981,122.30999755859375
12/24/1981,122.54000091552734
12/28/1981,122.2699966430664
12/29/1981,121.66999816894531
12/30/1981,122.30000305175781
12/31/1981,122.55000305175781
1/4/1982,122.73999786376953
1/5/1982,120.05000305175781
1/6/1982,119.18000030517578
1/7/1982,118.93000030517578
1/8/1982,119.55000305175781
1/11/1982,116.77999877929688
1/12/1982,116.30000305175781
1/13/1982,114.87999725341797
1/14/1982,115.54000091552734
1/15/1982,116.33000183105469
1/18/1982,117.22000122070312
1/19/1982,115.97000122070312
1/20/1982,115.2699966430664
1/21/1982,115.75
1/22/1982,115.37999725341797
1/25/1982,115.41000366210938
1/26/1982,115.19000244140625
1/27/1982,115.73999786376953
1/28/1982,118.91999816894531
1/29/1982,120.4000015258789
2/1/1982,117.77999877929688
2/2/1982,118.01000213623047
2/3/1982,116.4800033569336
2/4/1982,116.41999816894531
2/5/1982,117.26000213623047
2/8/1982,114.62999725341797
2/9/1982,113.68000030517578
2/10/1982,114.66000366210938
2/11/1982,114.43000030517578
2/12/1982,114.37999725341797
2/16/1982,114.05999755859375
2/17/1982,113.69000244140625
2/18/1982,113.81999969482422
2/19/1982,113.22000122070312
2/22/1982,111.58999633789062
2/23/1982,111.51000213623047
2/24/1982,113.47000122070312
2/25/1982,113.20999908447266
2/26/1982,113.11000061035156
3/1/1982,113.30999755859375
3/2/1982,112.68000030517578
3/3/1982,110.91999816894531
3/4/1982,109.87999725341797
3/5/1982,109.33999633789062
3/8/1982,107.33999633789062
3/9/1982,108.83000183105469
3/10/1982,109.41000366210938
3/11/1982,109.36000061035156
3/12/1982,108.61000061035156
3/15/1982,109.44999694824219
3/16/1982,109.27999877929688
3/17/1982,109.08000183105469
3/18/1982,110.30000305175781
3/19/1982,110.61000061035156
3/22/1982,112.7699966430664
3/23/1982,113.55000305175781
3/24/1982,112.97000122070312
3/25/1982,113.20999908447266
3/26/1982,111.94000244140625
3/29/1982,112.30000305175781
3/30/1982,112.2699966430664
3/31/1982,111.95999908447266
4/1/1982,113.79000091552734
4/2/1982,115.12000274658203
4/5/1982,114.7300033569336
4/6/1982,115.36000061035156
4/7/1982,115.45999908447266
4/8/1982,116.22000122070312
4/12/1982,116
4/13/1982,115.98999786376953
4/14/1982,115.83000183105469
4/15/1982,116.3499984741211
4/16/1982,116.80999755859375
4/19/1982,116.69999694824219
4/20/1982,115.44000244140625
4/21/1982,115.72000122070312
4/22/1982,117.19000244140625
4/23/1982,118.63999938964844
4/26/1982,119.26000213623047
4/27/1982,118
4/28/1982,117.26000213623047
4/29/1982,116.13999938964844
4/30/1982,116.44000244140625
5/3/1982,116.81999969482422
5/4/1982,117.45999908447266
5/5/1982,117.66999816894531
5/6/1982,118.68000030517578
5/7/1982,119.47000122070312
5/10/1982,118.37999725341797
5/11/1982,119.41999816894531
5/12/1982,119.16999816894531
5/13/1982,118.22000122070312
5/14/1982,118.01000213623047
5/17/1982,116.70999908447266
5/18/1982,115.83999633789062
5/19/1982,114.88999938964844
5/20/1982,114.58999633789062
5/21/1982,114.88999938964844
5/24/1982,114.79000091552734
5/25/1982,114.4000015258789
5/26/1982,113.11000061035156
5/27/1982,112.66000366210938
5/28/1982,111.87999725341797
6/1/1982,111.68000030517578
6/2/1982,112.04000091552734
6/3/1982,111.86000061035156
6/4/1982,110.08999633789062
6/7/1982,110.12000274658203
6/8/1982,109.62999725341797
6/9/1982,108.98999786376953
6/10/1982,109.61000061035156
6/11/1982,111.23999786376953
6/14/1982,109.95999908447266
6/15/1982,109.69000244140625
6/16/1982,108.87000274658203
6/17/1982,107.5999984741211
6/18/1982,107.27999877929688
6/21/1982,107.19999694824219
6/22/1982,108.30000305175781
6/23/1982,110.13999938964844
6/24/1982,109.83000183105469
6/25/1982,109.13999938964844
6/28/1982,110.26000213623047
6/29/1982,110.20999908447266
6/30/1982,109.61000061035156
7/1/1982,108.70999908447266
7/2/1982,107.6500015258789
7/6/1982,107.29000091552734
7/7/1982,107.22000122070312
7/8/1982,107.52999877929688
7/9/1982,108.83000183105469
7/12/1982,109.56999969482422
7/13/1982,109.44999694824219
7/14/1982,110.44000244140625
7/15/1982,110.47000122070312
7/16/1982,111.06999969482422
7/19/1982,110.7300033569336
7/20/1982,111.54000091552734
7/21/1982,111.41999816894531
7/22/1982,111.4800033569336
7/23/1982,111.16999816894531
7/26/1982,110.36000061035156
7/27/1982,109.43000030517578
7/28/1982,107.73999786376953
7/29/1982,107.72000122070312
7/30/1982,107.08999633789062
8/2/1982,108.9800033569336
8/3/1982,107.83000183105469
8/4/1982,106.13999938964844
8/5/1982,105.16000366210938
8/6/1982,103.70999908447266
8/9/1982,103.08000183105469
8/10/1982,102.83999633789062
8/11/1982,102.5999984741211
8/12/1982,102.41999816894531
8/13/1982,103.8499984741211
8/16/1982,104.08999633789062
8/17/1982,109.04000091552734
8/18/1982,108.54000091552734
8/19/1982,109.16000366210938
8/20/1982,113.0199966430664
8/23/1982,116.11000061035156
8/24/1982,115.3499984741211
8/25/1982,117.58000183105469
8/26/1982,118.55000305175781
8/27/1982,117.11000061035156
8/30/1982,117.66000366210938
8/31/1982,119.51000213623047
9/1/1982,118.25
9/2/1982,120.29000091552734
9/3/1982,122.68000030517578
9/7/1982,121.37000274658203
9/8/1982,122.19999694824219
9/9/1982,121.97000122070312
9/10/1982,120.97000122070312
9/13/1982,122.23999786376953
9/14/1982,123.0999984741211
9/15/1982,124.29000091552734
9/16/1982,123.7699966430664
9/17/1982,122.55000305175781
9/20/1982,122.51000213623047
9/21/1982,124.87999725341797
9/22/1982,123.98999786376953
9/23/1982,123.80999755859375
9/24/1982,123.31999969482422
9/27/1982,123.62000274658203
9/28/1982,123.23999786376953
9/29/1982,121.62999725341797
9/30/1982,120.41999816894531
10/1/1982,121.97000122070312
10/4/1982,121.51000213623047
10/5/1982,121.9800033569336
10/6/1982,125.97000122070312
10/7/1982,128.8000030517578
10/8/1982,131.0500030517578
10/11/1982,134.47000122070312
10/12/1982,134.44000244140625
10/13/1982,136.7100067138672
10/14/1982,134.57000732421875
10/15/1982,133.57000732421875
10/18/1982,136.72999572753906
10/19/1982,136.5800018310547
10/20/1982,139.22999572753906
10/21/1982,139.05999755859375
10/22/1982,138.8300018310547
10/25/1982,133.32000732421875
10/26/1982,134.47999572753906
10/27/1982,135.2899932861328
10/28/1982,133.58999633789062
10/29/1982,133.72000122070312
11/1/1982,135.47000122070312
11/2/1982,137.49000549316406
11/3/1982,142.8699951171875
11/4/1982,141.85000610351562
11/5/1982,142.16000366210938
11/8/1982,140.44000244140625
11/9/1982,143.02000427246094
11/10/1982,141.16000366210938
11/11/1982,141.75
11/12/1982,139.52999877929688
11/15/1982,137.02999877929688
11/16/1982,135.4199981689453
11/17/1982,137.92999267578125
11/18/1982,138.33999633789062
11/19/1982,137.02000427246094
11/22/1982,134.22000122070312
11/23/1982,132.92999267578125
11/24/1982,133.8800048828125
11/26/1982,134.8800048828125
11/29/1982,134.1999969482422
11/30/1982,138.52999877929688
12/1/1982,138.72000122070312
12/2/1982,138.82000732421875
12/3/1982,138.69000244140625
12/6/1982,141.77000427246094
12/7/1982,142.72000122070312
12/8/1982,141.82000732421875
12/9/1982,140
12/10/1982,139.57000732421875
12/13/1982,139.9499969482422
12/14/1982,137.39999389648438
12/15/1982,135.24000549316406
12/16/1982,135.3000030517578
12/17/1982,137.49000549316406
12/20/1982,136.25
12/21/1982,138.61000061035156
12/22/1982,138.8300018310547
12/23/1982,139.72000122070312
12/27/1982,142.1699981689453
12/28/1982,140.77000427246094
12/29/1982,141.24000549316406
12/30/1982,140.3300018310547
12/31/1982,140.63999938964844
1/3/1983,138.33999633789062
1/4/1983,141.36000061035156
1/5/1983,141.9600067138672
1/6/1983,145.27000427246094
1/7/1983,145.17999267578125
1/10/1983,146.77999877929688
1/11/1983,145.77999877929688
1/12/1983,146.69000244140625
1/13/1983,145.72999572753906
1/14/1983,146.64999389648438
1/17/1983,146.72000122070312
1/18/1983,146.39999389648438
1/19/1983,145.27000427246094
1/20/1983,146.2899932861328
1/21/1983,143.85000610351562
1/24/1983,139.97000122070312
1/25/1983,141.75
1/26/1983,141.5399932861328
1/27/1983,144.27000427246094
1/28/1983,144.50999450683594
1/31/1983,145.3000030517578
2/1/1983,142.9600067138672
2/2/1983,143.22999572753906
2/3/1983,144.25999450683594
2/4/1983,146.13999938964844
2/7/1983,146.92999267578125
2/8/1983,145.6999969482422
2/9/1983,145
2/10/1983,147.5
2/11/1983,147.64999389648438
2/14/1983,148.92999267578125
2/15/1983,148.3000030517578
2/16/1983,147.42999267578125
2/17/1983,147.44000244140625
2/18/1983,148
2/22/1983,145.47999572753906
2/23/1983,146.7899932861328
2/24/1983,149.60000610351562
2/25/1983,149.74000549316406
2/28/1983,148.05999755859375
3/1/1983,150.8800048828125
3/2/1983,152.3000030517578
3/3/1983,153.47999572753906
3/4/1983,153.6699981689453
3/7/1983,153.6699981689453
3/8/1983,151.25999450683594
3/9/1983,152.8699951171875
3/10/1983,151.8000030517578
3/11/1983,151.24000549316406
3/14/1983,150.8300018310547
3/15/1983,151.3699951171875
3/16/1983,149.80999755859375
3/17/1983,149.58999633789062
3/18/1983,149.89999389648438
3/21/1983,151.19000244140625
3/22/1983,150.66000366210938
3/23/1983,152.80999755859375
3/24/1983,153.3699951171875
3/25/1983,152.6699981689453
3/28/1983,151.85000610351562
3/29/1983,151.58999633789062
3/30/1983,153.38999938964844
3/31/1983,152.9600067138672
4/4/1983,153.02000427246094
4/5/1983,151.89999389648438
4/6/1983,151.0399932861328
4/7/1983,151.75999450683594
4/8/1983,152.85000610351562
4/11/1983,155.13999938964844
4/12/1983,155.82000732421875
4/13/1983,156.77000427246094
4/14/1983,158.1199951171875
4/15/1983,158.75
4/18/1983,159.74000549316406
4/19/1983,158.7100067138672
4/20/1983,160.7100067138672
4/21/1983,160.0500030517578
4/22/1983,160.4199981689453
4/25/1983,158.80999755859375
4/26/1983,161.80999755859375
4/27/1983,161.44000244140625
4/28/1983,162.9499969482422
4/29/1983,164.42999267578125
5/2/1983,162.11000061035156
5/3/1983,162.33999633789062
5/4/1983,163.30999755859375
5/5/1983,164.27999877929688
5/6/1983,166.10000610351562
5/9/1983,165.80999755859375
5/10/1983,165.9499969482422
5/11/1983,164.9600067138672
5/12/1983,164.25
5/13/1983,164.91000366210938
5/16/1983,163.39999389648438
5/17/1983,163.7100067138672
5/18/1983,163.27000427246094
5/19/1983,161.99000549316406
5/20/1983,162.13999938964844
5/23/1983,163.42999267578125
5/24/1983,165.5399932861328
5/25/1983,166.2100067138672
5/26/1983,165.47999572753906
5/27/1983,164.4600067138672
5/31/1983,162.38999938964844
6/1/1983,162.5500030517578
6/2/1983,163.97999572753906
6/3/1983,164.4199981689453
6/6/1983,164.8300018310547
6/7/1983,162.77000427246094
6/8/1983,161.36000061035156
6/9/1983,161.8300018310547
6/10/1983,162.67999267578125
6/13/1983,164.83999633789062
6/14/1983,165.52999877929688
6/15/1983,167.1199951171875
6/16/1983,169.13999938964844
6/17/1983,169.1300048828125
6/20/1983,169.02000427246094
6/21/1983,170.52999877929688
6/22/1983,170.99000549316406
6/23/1983,170.57000732421875
6/24/1983,170.41000366210938
6/27/1983,168.4600067138672
6/28/1983,165.67999267578125
6/29/1983,166.63999938964844
6/30/1983,167.63999938964844
7/1/1983,168.63999938964844
7/5/1983,166.60000610351562
7/6/1983,168.47999572753906
7/7/1983,167.55999755859375
7/8/1983,167.0800018310547
7/11/1983,168.11000061035156
7/12/1983,165.52999877929688
7/13/1983,165.4600067138672
7/14/1983,166.00999450683594
7/15/1983,164.2899932861328
7/18/1983,163.9499969482422
7/19/1983,164.82000732421875
7/20/1983,169.2899932861328
7/21/1983,169.05999755859375
7/22/1983,168.88999938964844
7/25/1983,169.52999877929688
7/26/1983,170.52999877929688
7/27/1983,167.58999633789062
7/28/1983,165.0399932861328
7/29/1983,162.55999755859375
8/1/1983,162.0399932861328
8/2/1983,162.00999450683594
8/3/1983,163.44000244140625
8/4/1983,161.3300018310547
8/5/1983,161.74000549316406
8/8/1983,159.17999267578125
8/9/1983,160.1300048828125
8/10/1983,161.5399932861328
8/11/1983,161.5399932861328
8/12/1983,162.16000366210938
8/15/1983,163.6999969482422
8/16/1983,163.41000366210938
8/17/1983,165.2899932861328
8/18/1983,163.5500030517578
8/19/1983,163.97999572753906
8/22/1983,164.33999633789062
8/23/1983,162.77000427246094
8/24/1983,161.25
8/25/1983,160.83999633789062
8/26/1983,162.13999938964844
8/29/1983,162.25
8/30/1983,162.5800018310547
8/31/1983,164.39999389648438
9/1/1983,164.22999572753906
9/2/1983,165
9/6/1983,167.88999938964844
9/7/1983,167.9600067138672
9/8/1983,167.77000427246094
9/9/1983,166.9199981689453
9/12/1983,165.47999572753906
9/13/1983,164.8000030517578
9/14/1983,165.35000610351562
9/15/1983,164.3800048828125
9/16/1983,166.25
9/19/1983,167.6199951171875
9/20/1983,169.24000549316406
9/21/1983,168.41000366210938
